ycoord,xcoord
40.5593313459944,-8.47671199121563
40.563885391385,-8.45902338194785
40.553082608307,-8.45779019734867
40.560266488991,-8.46490944140801
40.547659347669,-8.46484699099929
40.5674840768201,-8.46022176456806
40.5467656154888,-8.46248156957893
40.5647379106901,-8.47555892076859
40.6070000581333,-8.49586175571947
40.6061032760832,-8.49467535079626
40.6097015539213,-8.49587641156615
40.606069389547,-8.50530902289579
40.6043022776642,-8.49466561348922
40.6078315829975,-8.51713453164872
40.6034700953012,-8.47221272315577
40.6024975623187,-8.49583733372201
40.6043279554573,-8.48639518829523
40.5953120179393,-8.48989161838356
40.5979261130577,-8.51707766893448
40.5862037791773,-8.52173516943132
40.587162711336,-8.50402264417357
40.584402780115,-8.52172471313664
40.6060226847548,-8.51948722146531
40.5988187080476,-8.51944561403511
40.5854840884987,-8.46385329927421
40.5915987753401,-8.52412906530825
40.592515220985,-8.51940921986676
40.5961523939577,-8.50879793898879
40.5943201749065,-8.51823830793389
40.5933997716283,-8.52413958876646
40.6006393711675,-8.51354891174962
40.6062191515341,-8.4556850594834
40.6097453637769,-8.48169739386657
40.6268619704951,-8.47942286695916
40.6089206590845,-8.45569809712767
40.615224171745,-8.45572852517041
40.6124432777593,-8.48289311437303
40.6053053046048,-8.46040675932986
40.6107150142552,-8.45807000327169
40.6178850446018,-8.46992235908328
40.6017099890635,-8.45802623025594
40.6205690979266,-8.47584486696316
40.6142442759346,-8.48290253838419
40.6080590326025,-8.44151502401826
40.6332918818836,-8.43453941600091
40.664041166955,-8.37909780918061
40.6261725900738,-8.40023228642095
40.6350613017575,-8.44636792876975
40.6341704035236,-8.44281763947734
40.6197299840302,-8.45456849971619
40.606347594582,-8.40606072219788
40.6442451006257,-8.3719314663364
40.6278950468702,-8.43215120076247
40.6305715802111,-8.44161897456383
40.6639825431267,-8.40511400337707
40.6161698718374,-8.43918902312583
40.6342771213568,-8.40026472779835
40.6234873329379,-8.39313044353083
40.613468363402,-8.43917664706409
40.6189052332355,-8.42620211045642
40.6171102242169,-8.42383076109804
40.6026901088461,-8.42849394778064
40.6532197595519,-8.3861521157169
40.6018698047928,-8.3954092102286
40.623413746767,-8.42385820236307
40.6621787433971,-8.40628917553672
40.621612741032,-8.42385036111601
40.6296679044163,-8.442796756825
40.6189901269418,-8.39074938474647
40.6135488332353,-8.40727182672917
40.6323533434008,-8.44871923362557
40.6460209288154,-8.38376030180098
40.6270703421356,-8.4014177919189
40.6522619242974,-8.41097797736153
40.6431942721669,-8.43576633135333
40.6035501550134,-8.44385721265914
40.6594485473102,-8.41810282433057
40.6098536808145,-8.44388652241486
40.6215915339658,-8.43212297555967
40.660434080556,-8.38144949731324
40.6513411279015,-8.41925052350611
40.6233483438869,-8.44867668308235
40.6215760232957,-8.43803197999381
40.6423761221573,-8.40266152522744
40.6531985467208,-8.39561102510299
40.6242390655535,-8.45222647482968
40.609894149128,-8.42852579471288
40.6216561895248,-8.40612329895972
40.6658446916208,-8.3779218703542
40.6342137679305,-8.4262693143154
40.6640045390615,-8.39565357872132
40.6099579803733,-8.4025306431968
40.6207062394409,-8.4262100141138
40.6143905758054,-8.43090905456864
40.6189142122971,-8.42265684534551
40.6585332454081,-8.42401124840235
40.662240167333,-8.37909116059112
40.6576327481331,-8.42400732077464
40.6297232144042,-8.4215217607363
40.6567951214816,-8.3979900598834
40.6233385652737,-8.45222217302648
40.6415628582097,-8.36246450685721
40.6369562669756,-8.40973214922354
40.6098788261359,-8.43443377088232
40.6306026718334,-8.42979937939057
40.6215342807734,-8.45339536782552
40.6622221512285,-8.38736882682357
40.564840993665,-8.43895416452535
40.5603782091412,-8.42358417981933
40.5531312000564,-8.44008128097609
40.5513174833433,-8.44479528022262
40.5567611043183,-8.42947185502098
40.562230937877,-8.40233834272186
40.5612326501102,-8.44129918257552
40.5495003235812,-8.45068955490403
40.5586063868867,-8.41176941779077
40.5540503897089,-8.43300173521577
40.5640264134262,-8.40470717433643
40.56393101431,-8.44249240668618
40.5613467890548,-8.39525024938517
40.678123995589,-8.50097951781393
40.6898150901605,-8.50577608108264
40.6619596756262,-8.48670010537731
40.6699928511012,-8.50921335281885
40.669949609145,-8.52222243205498
40.700566057964,-8.52240108289506
40.7087059216355,-8.51179846665453
40.6889959468941,-8.47974543256194
40.6916198844725,-8.50460311912131
40.6934731336495,-8.48805029354357
40.6844827626076,-8.48327073992004
40.6637750947627,-8.48197949373301
40.6600913363653,-8.50797506701375
40.6591985246238,-8.50560510094815
40.6969399041254,-8.52947876463813
40.7006015848883,-8.51175242152381
40.7034001572134,-8.48100361403582
40.705161033584,-8.49402899121983
40.6943020898695,-8.51053354724833
40.6970379713642,-8.4999007306383
40.6672875176059,-8.51038072470782
40.688036885398,-8.49866822786007
40.6798747927803,-8.51636611161302
40.6601440640137,-8.49142045973682
40.6636932922228,-8.50799529680891
40.6970823521325,-8.48570321994801
40.7060083648754,-8.51059983473527
40.6708699330209,-8.51631438897627
40.6240444336523,-8.5160458077475
40.6376536006774,-8.48420720591571
40.6159201818197,-8.52190783475659
40.6187250021314,-8.49001656561504
40.634858192553,-8.51374368434994
40.6547737529322,-8.48075004374633
40.6519636099644,-8.51502352194122
40.6123340636623,-8.51716038768001
40.6394066872686,-8.49958407747
40.6358417383295,-8.48774387596745
40.6141071680709,-8.52544233353395
40.6528796935433,-8.51029930404063
40.6150666967279,-8.50772250286606
40.6394437175464,-8.48776300111241
40.6186414667428,-8.51601485819631
40.6366976560444,-8.50193337392343
40.6105011567986,-8.52660279517106
40.6213701676152,-8.50775782750541
40.6168943091966,-8.49946063335777
40.628619416158,-8.49361522443162
40.6096206985835,-8.52068960916987
40.6132306119226,-8.5183472018881
40.627642471407,-8.5172483418894
40.64207766841,-8.50905612514218
40.6456718885714,-8.51144083110091
40.6213390143574,-8.51721211726844
40.6313134743026,-8.49599372988003
40.7021563528344,-8.58038882798237
40.7101072796888,-8.61831008924728
40.7074744809334,-8.60172437641407
40.6851540706462,-8.55188445883524
40.6761832824537,-8.54236596332188
40.6708053863167,-8.5352369058229
40.7146442288017,-8.61005894025575
40.682482448481,-8.54358748783042
40.6878382016721,-8.55663323037047
40.6897319708813,-8.53061893821535
40.6868710851061,-8.57437153375678
40.7012787081376,-8.57446685530644
40.6814545650722,-8.57788431568111
40.6752358179485,-8.55537048926597
40.6672320637125,-8.52693705768506
40.6752095738805,-8.5624668651994
40.6834285921052,-8.53058137454024
40.6815085188523,-8.56369026114814
40.6726186948088,-8.53169969527245
40.6672481499056,-8.52220668192268
40.7164155353324,-8.61717251476279
40.6966974841505,-8.59454984823088
40.6681039317393,-8.5352206300369
40.6645821714578,-8.51154800298512
40.6744073237668,-8.53525861030407
40.7227038218373,-8.62076896581696
40.678743969378,-8.58023188837143
40.709231588181,-8.61238693576213
40.6984745727137,-8.6004779759177
40.6922874961089,-8.57085818575689
40.7002850976575,-8.59812426500155
40.699436447935,-8.58510332390324
40.6645019903164,-8.53519893242141
40.6690208430824,-8.53049555932807
40.6949433380017,-8.5827066674011
40.6699335214275,-8.52695299869711
40.6977037980194,-8.56734427147029
40.6869507222328,-8.55307870197638
40.7075031561989,-8.5946246188305
40.6797682961128,-8.54711930441411
40.6770411128753,-8.55419912237219
40.6915206236626,-8.53417873876092
40.6780174989437,-8.53291475316235
40.7384217247372,-8.51196745918332
40.7599813812214,-8.52748560472199
40.7475929995791,-8.45755376865114
40.7592992325409,-8.45761088798856
40.7493771042855,-8.4634828403451
40.720523572612,-8.4763588081298
40.761931391868,-8.48130965967573
40.766430177778,-8.48251759576073
40.7682595247283,-8.4730519440969
40.7455899494648,-8.52266430405344
40.7664550661471,-8.47422709313201
40.7366090233614,-8.51550867969949
40.7339193402582,-8.51194183804419
40.7340483145258,-8.47050954052087
40.7448780996032,-8.46227650210044
40.766430177778,-8.48251759576073
40.7249145606602,-8.5118906131397
40.7628944365107,-8.45999706440207
40.7664929732336,-8.46119913824255
40.756480907087,-8.49667570691582
40.7421800402707,-8.46107920637444
40.7600865439988,-8.49551115352785
40.7439325394694,-8.47766352230641
40.7626827950904,-8.52750162013877
40.7592686629052,-8.46826898097563
40.7573851188925,-8.49549643456981
40.7438128304525,-8.51555006500075
40.7429396031375,-8.50725734275024
40.7401950920592,-8.52026491523572
40.7421800402707,-8.46107920637444
40.7429123550627,-8.51554489101933
40.7745802082231,-8.46716166856136
40.7420506219775,-8.50370051854407
40.7709539242397,-8.47543463624031
40.7420039853256,-8.51790755401656
40.7410875762778,-8.52263795515143
40.7410835625154,-8.52382185615599
40.7646328190046,-8.48132380658722
40.7637287518324,-8.48250339961717
40.7673051681116,-8.49081293146451
40.7655580969442,-8.47303813032408
40.7627991068537,-8.49197300281291
40.7610626904198,-8.47064658580864
40.7465023943756,-8.5191175825942
40.760134018732,-8.48011598428395
40.7519012600918,-8.52033301649134
40.7601050465283,-8.4895899392766
40.7646715257862,-8.46829621808947
40.7367566793,-8.46815557251542
40.7691423428298,-8.47897857876652
40.7177528400319,-8.49883126065837
40.7709144066404,-8.4884634406451
40.7618874933605,-8.49552096727601
40.7511915728923,-8.45875542988942
40.752919432898,-8.48363075120446
40.7547453500426,-8.47535119510066
40.7286523435131,-8.46811477684355
40.6698587284753,-8.54824049656846
40.6536371658264,-8.55168678011626
40.6527873838821,-8.53749311611745
40.6554763312394,-8.54105662662782
40.6573063346731,-8.53279071507766
40.6707549413695,-8.54942874918907
40.6635807031049,-8.54110614518813
40.6617755362089,-8.54227763402895
40.6563429140433,-8.55052131461816
40.6617155157052,-8.55883253130623
40.6618729069083,-8.51389768860058
40.653675358153,-8.54104562523824
40.6527622499674,-8.54458713130136
40.6618452275969,-8.52217518806387
40.6519398567689,-8.52211747149818
40.665317448088,-8.55885549817924
40.6572130970329,-8.55880382855291
40.6555053603201,-8.53277993524934
40.668966748929,-8.54586965488644
40.657330746146,-8.52569620715939
40.6653520404974,-8.5493950545825
40.6509864091537,-8.5374822115786
40.6510232906117,-8.52684145698745
40.6482513425798,-8.54692390568943
40.7368669135113,-8.42790515147865
40.7512341373537,-8.44336224817202
40.7404779046242,-8.42436940670042
40.7566955490241,-8.42088785121336
40.7305262225405,-8.44208193597675
40.7395278717146,-8.44330764315925
40.7737713123697,-8.43399140710348
40.7539851534293,-8.42442858537401
40.740444172863,-8.43739233672542
40.7638344405871,-8.44578972097059
40.7548296448553,-8.44574736806853
40.7206879016876,-8.4159978099478
40.7620334825745,-8.44578124885783
40.7359932583288,-8.41724674203537
40.7575115449336,-8.45286529022495
40.7170221136395,-8.44083575169748
40.7422196824405,-8.44687203821677
40.7386273887505,-8.44330344410304
40.7431793569351,-8.42438123922414
40.7448982140339,-8.45517263571264
40.752210705512,-8.41376368223244
40.7593511484303,-8.4386631246506
40.7431424823012,-8.43858864555563
40.72415337077,-8.46690851072715
40.7412829294838,-8.45989085372198
40.7476354007714,-8.44216141474132
40.7269082301893,-8.44798351696316
40.7521811817195,-8.42560480387275
40.7377107852789,-8.44921850634791
40.7277857291107,-8.45627350682636
40.7314393332683,-8.43735115085628
40.6212743862405,-8.53612064794795
40.6465167965995,-8.52799714269394
40.6473635472916,-8.5433716086959
40.6356904971476,-8.53384345715466
40.6275695309965,-8.53852243400402
40.6276064910209,-8.52788539845178
40.6392591548281,-8.54332184444488
40.6167760521665,-8.53491180898154
40.6374497311006,-8.54567491839973
40.6339380087775,-8.51964859237503
40.6447518198012,-8.51734672363616
40.6482428206957,-8.5492884152525
40.6447158178108,-8.52798649581604
40.6284824512381,-8.53498217185184
40.6347692867701,-8.53974815239484
40.6419521728616,-8.54570271904372
40.6231161284916,-8.52431336317294
40.6483055547848,-8.53155456728415
40.6365193009468,-8.55394369402664
40.6410810380035,-8.53742225422855
40.625813586066,-8.52551103661364
40.648216964573,-8.55638193735114
40.6455793238909,-8.5386317132794
40.6186056065376,-8.5266504887212
40.6437275143523,-8.55280689145028
40.6239592202873,-8.54086424578629
40.6176765452539,-8.53491722004285
40.6501587017496,-8.51619551558773
40.6465289069424,-8.5244504589458
40.6464630598077,-8.54336607833516
40.6303039083991,-8.52908329693578
40.636615453717,-8.52675654384954
40.6411498559726,-8.51732600466957
40.6473208181919,-8.55519399484945
40.6329683068928,-8.53973719419127
40.6437741776442,-8.53980295827016
40.6320678167413,-8.53973171546084
40.6266937879449,-8.53142571320083
40.6392336698461,-8.55041442156112
40.6509184212867,-8.5563990550966
40.6285310797155,-8.52079925321414
40.6329216612881,-8.55273903089642
40.6347183248571,-8.55393235370724
40.6149914608015,-8.5301743043593
40.637470755522,-8.53976459155716
40.6248846032196,-8.53377867237575
40.6230918188614,-8.53140425110244
40.640229487711,-8.52323141547346
40.6864180441072,-8.4359625554253
40.701664974625,-8.45851322125113
40.7044432873072,-8.43012811953294
40.6980730096367,-8.4549461834923
40.7151621698802,-8.46212957100168
40.7115770012955,-8.45619483956324
40.6854857946298,-8.44778774639726
40.6980763141055,-8.45376303437801
40.7034456458283,-8.46562147819288
40.6998739861219,-8.45495488335257
40.714372736279,-8.42070478409774
40.7007164376288,-8.47507354795604
40.7151921463229,-8.45147850752171
40.6891101178168,-8.43952381176041
40.6854324617346,-8.46671455627032
40.7007304085486,-8.47034077381795
40.699018658599,-8.43838620374752
40.7124808056483,-8.45501580440368
40.6908822398347,-8.45017930388109
40.6926897180018,-8.44782176421541
40.711650250103,-8.42897686459482
40.6836383186926,-8.46433975976005
40.690938977893,-8.42888486708803
40.6890747134387,-8.45253671608712
40.7169563444006,-8.46450543408726
40.6827939746328,-8.44422635330793
40.7071747175413,-8.41830703373452
40.7125133211547,-8.44318175402462
40.4726705004927,-8.54112421101069
40.4744881336229,-8.53641833181792
40.484397915542,-8.53529841313363
40.4672922340686,-8.53401695191472
40.4655075098252,-8.52929002232358
40.4763014908832,-8.53289143346192
40.4610210350535,-8.52454761171629
40.478986574923,-8.53762463706702
40.4835015116191,-8.53411366070789
40.4727075848985,-8.5305116601176
40.4682009302352,-8.53166413409726
40.4772423153354,-8.52110426039288
40.4916143194429,-8.53180303676172
40.4762344960574,-8.55175917530652
40.4825719754833,-8.54236370162402
40.4843855128899,-8.53883654378383
40.481700483048,-8.53410291140563
40.4709186963349,-8.52696358397051
40.4600962731874,-8.53161609037424
40.4744798560343,-8.53877673868085
40.4744377463283,-8.55056875695383
40.4753636709446,-8.54349904782841
40.4636942612915,-8.53281645636614
40.4735999440235,-8.53287536295248
40.4692109127494,-8.49865428734753
40.4628807917808,-8.5068730460436
40.4736984486003,-8.5033955649636
40.4674061253161,-8.49982357628843
40.4638189564945,-8.4950878305983
40.4737246826098,-8.49514119388027
40.4691996352978,-8.50219163798469
40.4754803855477,-8.5093016203851
40.4736638530531,-8.51400831030762
40.4736908449055,-8.50575395453317
40.4691534430306,-8.51634101859869
40.4647008052324,-8.50098787383019
40.4646508496869,-8.51631534755075
40.4601560693132,-8.51393176956012
40.4583820064182,-8.5056690860329
40.4718431775345,-8.51989390531937
40.4656125657119,-8.49745564049656
40.446863451799,-8.44195289142453
40.4513404156437,-8.45140408093656
40.4522538790001,-8.44669303578775
40.4639412424062,-8.45382186948695
40.435162859967,-8.43954205365688
40.4342623289484,-8.43953794966846
40.4405308140567,-8.45253154011689
40.4630569835051,-8.44792249030313
40.4576634395087,-8.44436040619855
40.4333586560206,-8.44071234460856
40.4603358514287,-8.45498364345846
40.4324390225503,-8.44777911915753
40.4531797024781,-8.43726648219712
40.4387805142277,-8.43366550307707
40.4468507105073,-8.44666782711583
40.4594957594065,-8.43257919757526
40.4423480662058,-8.44664682510303
40.4567370362614,-8.45378748411049
40.4450811439016,-8.43487239507842
40.4630761063255,-8.44084838711481
40.4306184274622,-8.454841390263
40.4540645104511,-8.44316486111607
40.4486955232505,-8.43017349980269
40.4604380410341,-8.41607758588899
